Course,Error Message,Meeting Days,Start Time,End Time,Meeting Type (Discussion Lecture etc),Section Notes,Section Text,Section Capp Area,XML Link
ARTH 110,,T,12:30 PM,01:20 PM,DIS,,"Discussion sections begin after the 1st lecture. Some seats are reserved for A&D majors, some for Art History, and some for non-A&D majors. If you receive a ""reserve closed"" error, all seats for your major are filled, check back on July 18. Any available seats left on July 18 will be made available to all majors.",,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/ARTH/110/70003.xml
ARTH 110,,F,01:00 PM,01:50 PM,DIS,,"Discussion sections begin after the 1st lecture. Some seats are reserved for A&D majors, some for Art History, and some for non-A&D majors. If you receive a ""reserve closed"" error, all seats for your major are filled, check back on July 18. Any available seats left on July 18 will be made available to all majors.",,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/ARTH/110/70004.xml
ARTH 110,,R,12:30 PM,01:20 PM,DIS,,"Discussion sections begin after the 1st lecture. Some seats are reserved for A&D majors, some for Art History, and some for non-A&D majors. If you receive a ""reserve closed"" error, all seats for your major are filled, check back on July 18. Any available seats left on July 18 will be made available to all majors.",,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/ARTH/110/70005.xml
ARTH 110,,R,09:30 AM,10:20 AM,DIS,,"Discussion sections begin after the 1st lecture. Some seats are reserved for A&D majors, some for Art History, and some for non-A&D majors. If you receive a ""reserve closed"" error, all seats for your major are filled, check back on July 18. Any available seats left on July 18 will be made available to all majors.",,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/ARTH/110/74523.xml
ARTH 110,,R,02:00 PM,02:50 PM,DIS,,"Discussion sections begin after the 1st lecture. Some seats are reserved for A&D majors, some for Art History, and some for non-A&D majors. If you receive a ""reserve closed"" error, all seats for your major are filled, check back on July 18. Any available seats left on July 18 will be made available to all majors.",,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/ARTH/110/74524.xml
ARTH 110,,MW,12:00 PM,12:50 PM,LEC,,"Discussion sections begin after the 1st lecture. Some seats are reserved for A&D majors, some for Art History, and some for non-A&D majors. If you receive a ""reserve closed"" error, all seats for your major are filled, check back on July 18. Any available seats left on July 18 will be made available to all majors.",,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/ARTH/110/69999.xml
ARTH 217,,,ARRANGED,,ONL,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/ARTH/217/72053.xml
ARTH 260,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/ARTH/260.xml
BCS 215,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/BCS/215.xml
CLCV 114,,MWF,10:00 AM,10:50 AM,LEC,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/CLCV/114/30039.xml
CLCV 115,,F,12:00 PM,12:50 PM,DIS,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/CLCV/115/33538.xml
CLCV 115,,F,11:00 AM,11:50 AM,DIS,,Some seats reserved for freshmen.,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/CLCV/115/33767.xml
CLCV 115,,R,01:00 PM,01:50 PM,DIS,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/CLCV/115/33773.xml
CLCV 115,,F,01:00 PM,01:50 PM,DIS,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/CLCV/115/33775.xml
CLCV 115,,F,01:00 PM,01:50 PM,DIS,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/CLCV/115/33777.xml
CLCV 115,,R,01:00 PM,01:50 PM,DIS,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/CLCV/115/33786.xml
CLCV 115,,F,11:00 AM,11:50 AM,DIS,,,Restricted to James Scholars Program students.,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/CLCV/115/33741.xml
CLCV 115,,F,10:00 AM,10:50 AM,DIS,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/CLCV/115/33745.xml
CLCV 115,,R,02:00 PM,02:50 PM,DIS,,Some seats reserved for freshmen.,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/CLCV/115/40204.xml
CLCV 115,,R,03:00 PM,03:50 PM,DIS,,Some seats reserved for freshmen.,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/CLCV/115/40205.xml
CLCV 115,,R,02:00 PM,02:50 PM,DIS,,Some seats reserved for freshmen.,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/CLCV/115/40206.xml
CLCV 115,,F,09:00 AM,09:50 AM,DIS,,,"Restricted to Business LLC, LEADS LLC, Global Crossroads, Honors LLC, Health Professions Lv Lrn Comm, Intersections, Innovation LLC, Sustainability LLC, Unit One, Weston Explorer Program, or Women in Math/Science/Engr Prg students.",https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/CLCV/115/38978.xml
CLCV 115,,F,10:00 AM,10:50 AM,DIS,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/CLCV/115/38911.xml
CLCV 115,,TR,11:00 AM,11:50 AM,LEC,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/CLCV/115/33806.xml
CLCV 116,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/CLCV/116.xml
CLCV 120,,MWF,11:00 AM,11:50 AM,LCD,,"Decolonizing the Body: Eros and the Erotic in the poetry of C. P. Cavafy. The course offers a survey of the work of Alexandrian Greek poet Constantine Cavafy (1863-1933). It explores eros and eroticism as a response to colonial stereotypes about gender and sexuality. Topics include Hellenism, empire, classical education, the body, decadence, time, paganism, and Christianity.",,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/CLCV/120/71925.xml
CLCV 131,,MWF,11:00 AM,11:50 AM,LCD,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/CLCV/131/30042.xml
CLCV 132,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/CLCV/132.xml
CLCV 133,,TR,02:00 PM,03:50 PM,LCD,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/CLCV/133/74899.xml
CLCV 160,,MWF,01:00 PM,01:50 PM,LCD,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/CLCV/160/63183.xml
CLCV 220,,TR,09:30 AM,10:50 AM,LCD,,"Nightmares of Nero: Few Roman emperors have been so constantly reviled in history and popular culture as Nero. Ancient sources depict him as a deviant, a larger-than-life monster, a tyrant, a megalomaniac, an arsonist, a murderer. Early Christians demonized him as their greatest persecutor, and apocalyptic prophecies identified him with the Antichrist. Setting its sights on the various myths and exaggerations that have come down to us about Nero, this course explores the question of what we can know of the infamous emperor and the age that bears his name. Particular emphasis will be placed on the nightmarish refractions of Neronian Rome found in the works of Seneca, Lucan, and Petronius.",,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/CLCV/220/63188.xml
CLCV 220,,TR,11:00 AM,12:50 PM,LCD,,"Slander, Politics, Religion: Invective in Ancient Literature",,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/CLCV/220/40209.xml
CLCV 220,,MW,09:00 AM,10:50 AM,LCD,,"In this class you will study the Seven Wonders of the Ancient World: the Great Pyramid of Giza, Hanging Gardens of Babylon, Temple of Artemis at Ephesus, Statue of Zeus at Olympia, Mausoleum at Halicarnassus, Colossus of Rhodes, and the Lighthouse of Alexandria. You will learn how they were made, what they meant to the people who built them, and the ways they have influenced modern art and architecture. Field trips to architectural wonders on the UIUC campus will enrich our understanding of the past.",,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/CLCV/220/71101.xml
CLCV 221,,MWF,12:00 PM,12:50 PM,LCD,,"Restricted to Chancellor's Scholars in the Campus Honors Program (CHP). However, non-CHP students may petition to take the class. Go to https://honors.illinois.edu/curriculum/ and complete the form on that page entitled ""Petition to Take a CHP Class."" Send the completed form to chp@illinois.edu.  Entry into CHP classes requires a 3.3 GPA and is subject to seat availability in the class.",Restricted to Chancellor's Scholar-CHPHonors students.,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/CLCV/221/33455.xml
CLCV 221,,TR,02:00 PM,03:20 PM,LCD,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/CLCV/221/33762.xml
CLCV 222,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/CLCV/222.xml
CLCV 225,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/CLCV/225.xml
CLCV 230,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/CLCV/230.xml
CLCV 231,,,ARRANGED,,ONL,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/CLCV/231/72043.xml
CLCV 240,,TR,02:00 PM,03:20 PM,LCD,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/CLCV/240/33544.xml
CLCV 250,,TR,12:30 PM,01:50 PM,LEC,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/CLCV/250/77093.xml
CLCV 323,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/CLCV/323.xml
CMN 210,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/CMN/210.xml
CMN 260,,MWF,09:00 AM,09:50 AM,LCD,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/CMN/260/61727.xml
CMN 260,,MWF,11:00 AM,11:50 AM,LCD,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/CMN/260/53992.xml
CMN 260,,MWF,12:00 PM,12:50 PM,LCD,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/CMN/260/77720.xml
CMN 260,,MWF,01:00 PM,01:50 PM,LCD,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/CMN/260/77721.xml
CMN 260,,TR,09:30 AM,10:50 AM,LCD,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/CMN/260/64495.xml
CMN 260,,TR,11:00 AM,12:20 PM,LCD,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/CMN/260/53993.xml
CMN 275,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/CMN/275.xml
CPSC 113,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/CPSC/113.xml
CWL 202,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/CWL/202.xml
CWL 211,,MW,02:00 PM,03:20 PM,LEC,,"The Arab-Israeli Conflict   War has been a constant shadow over the lives of Israelis and Palestinians. We will examine the history of attitudes to war and peace in the region as presented through historical documents, memoirs, political statements, poetry, film and short stories. The course explores the plurality of voices and experiences of different political groups, genders, ethnicities, religions and communities.",,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/CWL/211/63455.xml
CWL 212,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/CWL/212.xml
CWL 216,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/CWL/216.xml
CWL 220,,TR,09:30 AM,10:50 AM,LCD,,"Topic: Nightmares of Nero Literature and the Arts, and Western Compartv Cult course. Few Roman emperors have been so constantly reviled in history and popular culture as Nero. Ancient sources depict him as a deviant, a larger-than-life monster, a tyrant, a megalomaniac, an arsonist, a murderer. Early Christians demonized him as their greatest persecutor, and apocalyptic prophecies identified him with the Antichrist. Setting its sights on the various myths and exaggerations that have come down to us about Nero, this course explores the question of what we can know of the infamous emperor and the age that bears his name. Particular emphasis will be placed on the nightmarish refractions of Neronian Rome found in the works of Seneca, Lucan, and Petronius.",,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/CWL/220/63197.xml
CWL 221,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/CWL/221.xml
CWL 241,,F,09:00 AM,09:50 AM,DIS,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/CWL/241/40493.xml
CWL 241,,F,10:00 AM,10:50 AM,DIS,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/CWL/241/40495.xml
CWL 241,,F,02:00 PM,02:50 PM,DIS,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/CWL/241/40496.xml
CWL 241,,F,11:00 AM,11:50 AM,DIS,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/CWL/241/40497.xml
CWL 241,,F,01:00 PM,01:50 PM,DIS,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/CWL/241/40498.xml
CWL 241,,F,12:00 PM,12:50 PM,DIS,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/CWL/241/40502.xml
CWL 241,,MW,01:00 PM,01:50 PM,LEC,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/CWL/241/30159.xml
CWL 242,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/CWL/242.xml
CWL 250,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/CWL/250.xml
CWL 251,,F,10:00 AM,10:50 AM,DIS,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/CWL/251/63054.xml
CWL 251,,F,11:00 AM,11:50 AM,DIS,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/CWL/251/63059.xml
CWL 251,,F,12:00 PM,12:50 PM,DIS,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/CWL/251/63063.xml
CWL 251,,F,01:00 PM,01:50 PM,DIS,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/CWL/251/71786.xml
CWL 251,,F,12:00 PM,12:50 PM,DIS,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/CWL/251/71788.xml
CWL 251,,F,02:00 PM,02:50 PM,DIS,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/CWL/251/71789.xml
CWL 251,,TR,12:30 PM,01:20 PM,LCD,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/CWL/251/58534.xml
CWL 252,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/CWL/252.xml
CWL 253,,MWF,11:00 AM,11:50 AM,LCD,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/CWL/253/33891.xml
CWL 254,,F,12:00 PM,12:50 PM,DIS,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/CWL/254/61893.xml
CWL 254,,F,01:00 PM,01:50 PM,DIS,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/CWL/254/61894.xml
CWL 254,,F,02:00 PM,02:50 PM,DIS,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/CWL/254/61895.xml
CWL 254,,MW,12:00 PM,12:50 PM,LEC,,"Get ready to experience tales you thought you knew and tales you never knew. We read substantial parts of the Grimms' 19th-century collections and some of their French and Italian predecessors, and we consider other storytelling forms, film, and illustration. All the while, we investigate how power, gender, race, class, and ecological issues play out in these surprisingly dense, meaningful, and very old stories. Why do we continue to tell and to know these tales? Why do certain stories recur again and again, in Western and other cultures? The power of narrative is at the center of our lives, and of these tales, and by the end of the semester we will understand this power much better. This course fulfills General Education requirements in Literature and the Arts and in Western and Comparative Culture. Same as GER 251 and ENGL 266. Credit is not given for both CWL 254 and CWL 250.",,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/CWL/254/61868.xml
CWL 255,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/CWL/255.xml
CWL 257,,MWF,09:00 AM,09:50 AM,ONL,,FA23 ENGL 206 Enlightenment Lit and Culture -,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/CWL/257/39525.xml
CWL 262,,TR,02:00 PM,03:20 PM,LCD,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/CWL/262/33549.xml
CWL 263,,MWF,12:00 PM,12:50 PM,LCD,,"Restricted to Chancellor's Scholars in the Campus Honors Program (CHP). However, non-CHP students may petition to take the class. Go to https://honors.illinois.edu/curriculum/ and complete the form on that page entitled ""Petition to Take a CHP Class."" Send the completed form to chp@illinois.edu.  Entry into CHP classes requires a 3.3 GPA and is subject to seat availability in the class.",,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/CWL/263/33458.xml
CWL 264,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/CWL/264.xml
CWL 271,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/CWL/271.xml
CWL 273,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/CWL/273.xml
CWL 320,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/CWL/320.xml
CWL 322,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/CWL/322.xml
DANC 100,,R,01:00 PM,02:20 PM,LAB,,"Intro to Contemporary Dance, 3 hours. Overview of major works, figures, and trends responsible for shaping dance as an evolving contemporary art form. The course will have lecture, viewing, discussion, and experiential (studio participation) components. For non-dance majors.",,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/DANC/100/33749.xml
DANC 100,,R,01:00 PM,02:20 PM,LAB,Restricted to Liberal Arts & Sciences.,"Open to LAS Access and Achievement (AAP) undeclared students only until August 1. Seats are reserved for LAS Access and Achievement Program students, specifically for LAS EOP and PAP students. If you do not meet this requirement, please contact the Access and Achievement Program Office by email at LAS-AAP-Help@illinois.edu or please contact the Department of Dance at https://go.my.illinois.edu/Dance100_AAP to request enrollment to this section.","Restricted to EOAP Std Ath&Affil-LAS AAP, EOP - Obligatory, President's Award Honors, AAP - Undeclared, or President's Award Program students.",https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/DANC/100/33875.xml
